distance,force_median,L2012_lambda,L2012_f0,L2012_delta,L2012_L,CR2020_density,CR2020_ssa
279.5,0.5960398813476786,56.83378768,0.14018631401532022,0.1664618673374049,0.701683229,310.84867975511526,9.039169497531283
280,0.7125538920518011,91.83528716416717,0.10216550310009104,0.1626388260212635,0.5979617908463999,310.65606852286606,11.35445253006224
280.5,0.9907058366807178,39.07559549,0.1792417317468007,0.27708088064568404,0.7950139727179123,332.9579758015269,4.861757829138332
281,0.7105334178777412,26.463162892369827,0.24776074115655583,0.26155736557950415,0.9053073506728887,329.5579249655515,3.667129088589685
281.5,0.6761853569187224,135.30968451907984,0.11105012032123372,0.099719541,0.5254930818138773,303.9606202,13.94395702954806
282,0.8054957040585577,107.67282542936782,0.1384922954215168,0.11311586257767843,0.5670759907107323,313.72710312645484,11.890030530607083
282.5,0.9381735081551597,97.57550398642765,0.23591891442203772,0.090949342,0.5859983083457181,320.86143498799913,10.722758817668211
283,0.9597252326784655,169.46965323381667,0.15343131833975618,0.0847448,0.48750527175723485,316.9511002679946,14.054965683505056
283.5,0.9220097147626802,927.3466085788649,0.046767436,0.043144728,0.2766491035902871,304.5145191425232,24.71688953268871
284,0.8384967822348699,352.3430934644959,0.057286069204134864,0.082816913,0.3819630703426345,305.2299779326316,19.077414846568445
284.5,0.7415140218799934,135.26149956936268,0.065308263,0.1643205770083344,0.5255554741715693,307.8746628319334,13.604203290151467
285,0.723329754,163.40052797786043,0.058382315,0.15115143355709257,0.4934677913431438,304.8617159706397,14.864322742252948
285.5,0.7037985039642081,559.7572547609884,0.035878147,0.07187753,0.3273482722263347,293.31823968352916,22.582143585388035
286,0.7361260907491669,14.045247329346235,0.39031627485942183,0.29676224025568115,1.118150252607174,343.3193853842933,-0.381446989
286.5,0.7495959185762331,15.106167165684516,0.3747137215022056,0.2922963721039029,1.091336133,342.0271317433284,0.002693685
287,0.7206357887480408,289.4690096013488,0.041053423,0.12386407578005784,0.4078269658304232,299.4525709108571,18.415786633978556
287.5,0.7098599264863878,292.17353807398985,0.047335043,0.1033743380321628,0.40656470170644027,298.6590602318786,18.528463007878525
288,0.7152478576172143,95.97284717,0.092717483,0.1630525966728709,0.5892421928081045,310.2673194153093,11.613279512751033
288.5,0.612203675,77.83359919031119,0.12754531135026992,0.13584491510839594,0.6318600906774111,307.01073070605565,10.886586321770872
289,0.5684267343021929,99.83660001204582,0.083143644,0.1449168160972964,0.581540594,300.60798818470045,12.698373949846253
289.5,0.7374730735318735,47.682906636702164,0.18937813700231346,0.16882865081473694,0.7439705133361182,320.8036997519596,7.173756036
290,0.769127169,71.85052317533834,0.16293134382408492,0.13660191888668274,0.6489331872537206,316.6349442366583,9.556563726056023
290.5,0.5913254416082054,108.4425437047825,0.084224112,0.13609496217284645,0.5657311139569813,301.0834103742885,13.06537399027418
291,0.6330819078721106,126.79473293990092,0.089187678,0.11639420315233964,0.5370023986422309,301.9373148,13.78291945734072
291.5,0.9179687664145604,155.2314427,0.10736286919808302,0.11332611829384422,0.5019765146050577,315.72715394847853,13.674854480965205
292,1.021686441,212.64536393906732,0.092397107,0.10563685191629878,0.4519856608217893,318.0663028774928,15.230061559311538
292.5,1.0486260963371024,115.7370704909316,0.21219882205247914,0.093238097,0.5535868962453997,323.82944288932237,11.371426446542433
293,0.8708243690198287,20.369647747051623,0.38768717709618267,0.24271377338844366,0.9878298006854668,339.2249664163888,1.3034974228920717
293.5,0.668776952,50.19395867590497,0.14766009630866755,0.17707208348067716,0.7313514842009272,316.7671888265131,7.849137298345409
294,0.3145204797619954,19.33006658135545,0.30007667893771506,0.1715056924655303,1.0052301671293693,318.07582747560554,4.706725344
294.5,0.3468480665469542,80.34192221186731,0.13954465600266147,0.075256604,0.6252147624580059,284.9145515191167,13.162349371491505
295,0.6000808296957985,132.54470839643443,0.094388193,0.099939745,0.529122016,299.1490775348131,14.253241003039369
295.5,0.8142510921461508,44.776850432059355,0.31421293440255116,0.1398518848978098,0.7597291367186312,324.9501997082124,6.422244368044185
296,1.2318157547852024,42.116253925139794,0.34749491165144525,0.1754329779580187,0.7754016453159417,338.91023178035306,4.528113033698423
296.5,1.6022360200295225,27.721620726373672,0.4850463914014376,0.2253676716006499,0.8913954730757653,350.32006591660434,0.9784647108238786
297,1.1469558394746855,28.859639386227613,0.5092670465654624,0.1788759924132111,0.8795212360838824,340.9418094767356,2.4508601976064943
297.5,0.9826239399844781,198.55267125925678,0.11852338939647637,0.084259112,0.46243573305488406,316.7897751024039,14.948512467206928
298,1.2102640302618966,19.189285693573183,0.6286996485871631,0.24168882742580758,1.0076824474312833,347.37787153218164,-0.270510374
298.5,0.7502694099675864,11.996897928784456,1.0527305664932904,0.1903979744085119,1.1784748231801523,347.2290841690037,-1.426341339
299,0.8708243690198287,74.48536286035117,0.25330529945436686,0.095245182,0.6411893753887733,320.82695426100787,9.324861521986946
299.5,1.4655172675848007,272.96909706522257,0.17212620018676186,0.061894571377591696,0.4158839264803072,333.4030662973563,15.454716689201012
300,2.019127191277221,51.24291990565014,0.7251378196640872,0.12852261145905916,0.726326696,353.70575034328175,3.9329045471860087
300.5,2.8919720344711095,35.90785019592865,0.6839698894579606,0.23028254276409682,0.8177367109313952,365.9333200772334,0.4178524644610566
301,2.9135237589944154,66.16400841401425,0.44968224068465346,0.18923569249249989,0.6670156553959103,366.01820173754015,4.171849562172254
301.5,2.3706896975636482,14.063626866757323,1.211067726350397,0.23341759698355058,1.1176629424765459,362.95800443366926,-4.653853738
302,0.8337823424953967,19.764939345116446,0.534527555,0.1879764769081031,0.9978029908507726,338.79822239949186,1.2761467294018356
302.5,0.8923760935431346,116.39863038988982,0.11002522737207113,0.15068426051950864,0.5525361194960873,317.1296397835086,11.997224377216897
303,0.9294181200675666,275.0476422198746,0.09083134,0.07940949,0.4148336596729051,311.8853109759157,17.16842878568879
303.5,0.9348060511983931,160.70308208100425,0.11198598703192422,0.10879531186945034,0.4962134837754147,316.22802247765634,13.822645374695185
304,0.7812500139698386,407.6515011190395,0.056294114,0.071125731,0.363842657,300.74654635654815,20.23829450360708
304.5,0.788658419,482.84236338110816,0.041718453998715634,0.079882046,0.3438809947378886,300.06768389387594,21.251015125777997
305,0.7415140218799934,175.86404120452534,0.076552019,0.10981061450904352,0.4815236405409258,305.2318966520377,15.228211114433911
305.5,0.6795528138754889,241.9913373079908,0.040548598,0.1359188147060348,0.4329223662021974,298.2662481843584,17.52230610465705
306,0.5845905276946723,357.00311598128695,0.03423754,0.099225062,0.38029384321607773,287.58295946486913,20.478860836168636
306.5,0.5401400958653539,423.4469518,0.028570745638310795,0.089096683,0.3592611808487684,282.1836051627358,21.824268380172207
307,0.46066811168566346,151.95717874884048,0.053807878550775096,0.11864026884210582,0.5055563341655233,286.08187993806126,16.066481508286447
307.5,0.32731681619770825,167.38801570747225,0.04252838,0.1002862704508537,0.48951782398147187,269.76859453045165,17.915632353775642
308,0.2936422466300428,385.60712987730017,0.019788282920705193,0.081752,0.3706479577642545,253.1054122002032,23.47578640676595
308.5,0.31384698837064207,317.32916959991405,0.026000464457232142,0.080436968,0.39552441627280144,258.7889488243859,22.02658353602294
309,0.3003771605435759,679.4078621,0.020578274324912185,0.044566444,0.30687848438799187,247.90173173701396,26.896933583180328
309.5,0.29768319497816265,947.2132729639535,0.012193586,0.052463799,0.27470129387363956,244.23476561775135,28.98575250126662
310,0.2943157380213961,328.2058557234605,0.022164853,0.082259178,0.3911060387383929,255.2624104174386,22.470246762442265
310.5,0.23437500419095159,294.9124458028831,0.023138552389409917,0.074989938,0.4053021706902162,245.84322340780918,22.64199983460203
311,0.24380388366989791,1021.3647982895881,0.010192353988446604,0.048472724212012264,0.2678857844824393,232.8694157487775,30.182822700682483
311.5,0.26872306514997035,1064.3334534893393,0.009143285,0.055667857,0.2642311768528018,237.6989495,30.081587875730946
312,0.28421336715109646,1184.6745387286935,0.010837137224312126,0.044207601,0.2549628735201784,239.7674374851001,30.539178912075165
312.5,0.29835668636951596,1102.1757182184078,0.010116136881119824,0.054081150410990486,0.2611718409728244,243.01092958071615,29.914867437673855
313,0.2929687552386895,1202.920721852138,0.008517335,0.057572288,0.2536671879972305,241.27868849198038,30.522691675387524
313.5,0.28960129828192294,2074.1826106423973,0.006552537,0.0427652,0.21154087693168297,236.4133605,33.93559072852813
314,0.2720905221067369,1014.1683453138448,0.009954039,0.054606948,0.2685179232691356,238.8104657739685,29.73731702081269
314.5,0.26804957375861704,815.6708273084204,0.010683835721329537,0.062688229,0.28873869328777496,240.11243457759664,28.444542754889632
315,0.2882543154992163,930.1298064788338,0.009689165,0.064701188,0.2763728917960463,242.6899337498241,28.990957675791403
315.5,0.2720905221067369,1453.2978985686766,0.008140527,0.046751421286309075,0.23817257285880178,235.67488059045772,31.96307227495193
316,0.2734375048894435,3470.481317715176,0.005417765,0.029121726180351165,0.17818865910920362,229.76021101135552,37.33023107555134
316.5,0.28353987575974315,14.51228586634896,0.4571685449688948,0.11554481106490762,1.1060243501484555,326.0638929393674,3.3127463667202304
317,1.672952616,16.69973121148202,2.6267090709181082,0.087473975,1.0554560078550557,355.5486978730554,-2.315136943
317.5,5.711880490067415,6.032108185422413,4.195651132970717,0.5424019878105321,1.4820183784859287,367.47945217989366,-13.10932225
318,5.1030442722840235,14.827552745901864,3.5034883098931977,0.27375795803069125,1.0981292781910261,376.3061439426593,-7.132570325
318.5,2.7720905668102205,94.50177347748823,0.5169492800116695,0.1236377124123177,0.592283968,363.98443805207876,6.559411781821096
319,2.4804687943542376,114.01260934651543,0.18379072275536376,0.23446893041515215,0.5563639753448838,359.31021207786443,8.127414328816284
319.5,2.501347027,128.90756385582992,0.14202528675949297,0.2766749025235271,0.5340523490568035,359.4872320331318,8.856376227339613
320,2.6589440130628645,242.57591688917813,0.096542327,0.22355213357494308,0.43257432238541643,361.56266580307243,12.544080509584854
320.5,2.9741379842162132,908.4428098380616,0.0253744,0.25580846749580527,0.2785548766532441,366.7599145407052,20.303049494053692
321,2.6178610381903127,119.06228259723956,0.12193210205940587,0.35792650307328416,0.5483845726492665,361.4799355367512,8.198219510695164
321.5,2.350484955823049,259.8019984465924,0.076728983,0.22535083940620035,0.4227943102916746,355.74006222511605,13.41982227520851
322,1.755792057258077,31.070536404032886,0.48668074830914726,0.22672637286047986,0.8581444136814883,351.9962164155842,1.3490747852069607
