distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
616.2500,2.2926,96.2791,0.1510,0.3212,0.5886,346.2805,7.4563
617.5000,2.3478,81.0362,0.1580,0.3595,0.6234,337.5073,7.3089
618.7500,1.7390,43.7222,0.1527,0.5647,0.7658,295.6803,7.0545
620.0000,1.5867,872.5401,0.0227,0.1621,0.2823,404.0038,9.9741
621.2500,1.4588,323.4171,0.0429,0.2035,0.3930,374.3844,9.1689
622.5000,1.1584,304.0213,0.0413,0.1928,0.4012,360.2000,9.5374
623.7500,1.1086,1590.9549,0.0135,0.1017,0.2311,388.8689,11.6287
625.0000,1.1099,1305.7665,0.0152,0.1111,0.2468,386.0872,11.3936
626.2500,1.2406,1267.6031,0.0242,0.0813,0.2493,393.6823,11.0262
627.5000,1.4507,1315.9183,0.0266,0.0836,0.2462,405.6549,10.6115
628.7500,1.5827,1876.9683,0.0153,0.1101,0.2187,418.1813,10.6883
630.0000,1.6164,1457.7584,0.0202,0.1106,0.2379,415.3949,10.3996
631.2500,1.5585,1064.4159,0.0237,0.1258,0.2642,406.8250,10.2092
632.5000,1.4776,968.6265,0.0198,0.1523,0.2727,401.2398,10.2586
633.7500,1.4561,562.1475,0.0257,0.1992,0.3269,388.5358,9.7444
635.0000,1.4076,1485.5073,0.0201,0.0942,0.2364,405.5246,10.8190
636.2500,1.2864,1294.4418,0.0203,0.0977,0.2475,396.6500,10.9424
637.5000,1.1571,864.5803,0.0188,0.1447,0.2832,382.2829,10.7881
638.7500,1.1315,1643.7664,0.0133,0.1046,0.2286,390.8542,11.6008
640.0000,1.0884,2322.5751,0.0130,0.0734,0.2037,392.4336,12.1259
641.2500,1.0668,3202.0762,0.0087,0.0770,0.1830,394.5544,12.5605
642.5000,1.0655,3710.3402,0.0083,0.0689,0.1743,396.0111,12.7281
643.7500,1.1005,2286.6871,0.0114,0.0851,0.2048,393.1028,12.0694
645.0000,1.1153,2695.1256,0.0117,0.0706,0.1939,396.1410,12.2055
646.2500,1.0978,4151.4495,0.0092,0.0575,0.1679,399.6039,12.7322
647.5000,1.1732,1254.9774,0.0230,0.0834,0.2501,389.4906,11.1803
648.7500,1.3578,1801.9224,0.0177,0.0842,0.2217,405.9145,11.1214
650.0000,1.4305,3243.6476,0.0132,0.0667,0.1822,418.2764,11.5098
651.2500,1.4857,1759.4394,0.0189,0.0903,0.2235,412.3387,10.8207
652.5000,1.5773,1725.2319,0.0187,0.0979,0.2249,416.5189,10.6228
653.7500,1.5450,1267.8001,0.0222,0.1094,0.2493,409.5445,10.3981
655.0000,1.3928,1393.4208,0.0174,0.1154,0.2415,403.6724,10.7861
656.2500,1.3147,1236.5164,0.0166,0.1273,0.2513,397.4534,10.8305
657.5000,1.2446,837.0105,0.0198,0.1505,0.2863,386.6505,10.5560
658.7500,1.1988,876.9336,0.0192,0.1428,0.2819,384.9558,10.7088
660.0000,1.1113,840.7928,0.0201,0.1327,0.2858,379.0466,10.8642
661.2500,1.0789,1056.6958,0.0168,0.1239,0.2649,380.8004,11.2245
662.5000,1.0978,1392.7812,0.0151,0.1061,0.2416,386.2421,11.5036
663.7500,1.1220,1050.8212,0.0205,0.1067,0.2654,383.4668,11.1044
665.0000,1.3483,703.1761,0.0414,0.0920,0.3034,388.5475,10.1609
666.2500,1.6043,1549.9545,0.0336,0.0617,0.2331,415.9345,10.4765
667.5000,1.7672,2169.1794,0.0164,0.0983,0.2084,429.0207,10.4771
668.7500,1.7551,2027.2456,0.0169,0.1020,0.2132,427.3571,10.4427
670.0000,1.7484,1023.1278,0.0215,0.1601,0.2677,414.0939,9.8730
671.2500,1.7524,998.1177,0.0215,0.1658,0.2699,413.7279,9.8455
672.5000,1.8737,1333.5512,0.0208,0.1347,0.2451,424.5087,9.9149
673.7500,1.9504,4389.4966,0.0094,0.0943,0.1648,447.5859,10.6874
675.0000,1.9558,4270.8054,0.0102,0.0897,0.1663,447.4335,10.6594
676.2500,2.0232,1047.6254,0.0245,0.1604,0.2656,424.8540,9.5242
677.5000,2.3747,1238.7656,0.0415,0.0905,0.2512,440.0808,9.2468
678.7500,2.6158,1029.9184,0.0419,0.1239,0.2671,442.4792,8.8931
680.0000,3.1142,816.1001,0.0599,0.1258,0.2887,448.0781,8.3687
681.2500,3.4873,973.5399,0.0460,0.1578,0.2722,461.0125,8.2168
682.5000,3.7931,890.0629,0.0313,0.2699,0.2805,464.1161,7.9979
683.7500,3.8914,1282.7567,0.0294,0.2049,0.2483,476.6316,8.0978
685.0000,3.9103,1410.5586,0.0263,0.2100,0.2406,479.5748,8.1256
686.2500,3.6032,452.8860,0.0632,0.2516,0.3513,437.5561,7.7835
687.5000,3.1088,578.2091,0.0450,0.2449,0.3238,437.1599,8.1821
688.7500,2.9957,5870.7365,0.0086,0.1188,0.1495,487.6021,9.4557
690.0000,2.9674,4118.9959,0.0112,0.1288,0.1683,481.1441,9.3225
691.2500,2.9445,2564.6330,0.0166,0.1385,0.1971,471.8474,9.1118
692.5000,3.0334,1772.2390,0.0206,0.1663,0.2229,466.3199,8.8430
693.7500,2.9957,1352.7510,0.0246,0.1800,0.2439,459.0144,8.7309
695.0000,2.7196,484.3687,0.0499,0.2219,0.3435,422.9666,8.3317
696.2500,2.4151,863.8441,0.0248,0.2286,0.2833,432.4192,8.9616
697.5000,2.4084,5538.1558,0.0091,0.0959,0.1525,468.3841,10.1277
698.7500,2.4300,2344.8074,0.0147,0.1421,0.2031,455.0939,9.5980
700.0000,2.4003,1567.1539,0.0192,0.1606,0.2323,446.0804,9.3755
701.2500,2.2508,2382.4185,0.0180,0.1050,0.2020,449.4185,9.8280
702.5000,2.0676,2304.1765,0.0201,0.0895,0.2043,442.2139,10.0535
703.7500,1.8481,1527.7843,0.0288,0.0840,0.2342,426.1617,10.0629
705.0000,1.6366,1715.2433,0.0149,0.1291,0.2254,419.1933,10.5085
706.2500,1.5598,3665.1762,0.0089,0.0955,0.1750,426.8613,11.3152
707.5000,1.4898,8391.5034,0.0067,0.0533,0.1328,432.3413,12.1513
708.7500,1.4170,7118.5035,0.0071,0.0559,0.1402,426.4291,12.2222
710.0000,1.3389,2315.7085,0.0114,0.1008,0.2039,408.5085,11.4159
711.2500,1.3039,1257.3735,0.0168,0.1254,0.2500,397.1431,10.8720
712.5000,1.4938,1480.3278,0.0291,0.0688,0.2367,409.8528,10.6410
713.7500,1.7376,698.7312,0.0569,0.0906,0.3040,405.0636,9.5496
715.0000,2.2697,807.2533,0.0608,0.0909,0.2897,426.4431,9.0549
716.2500,2.6374,1135.1740,0.0378,0.1241,0.2586,445.5052,8.9346
717.5000,2.6576,969.8968,0.0447,0.1221,0.2725,442.0320,8.8189
718.7500,2.2360,992.9712,0.0389,0.1170,0.2704,430.6042,9.2396
720.0000,1.9545,702.7394,0.0366,0.1508,0.3034,412.9288,9.2858
721.2500,1.6258,281.2960,0.0556,0.2052,0.4117,376.0488,8.8333
722.5000,1.3025,588.1978,0.0298,0.1524,0.3220,382.5190,10.0494
723.7500,1.2190,2823.5347,0.0103,0.0835,0.1909,403.7433,11.9375
725.0000,1.1746,1250.0943,0.0135,0.1406,0.2504,389.5118,11.1725
726.2500,1.2392,789.3666,0.0223,0.1419,0.2919,385.2499,10.5014
727.5000,1.3753,1110.6724,0.0193,0.1287,0.2605,398.7901,10.5909
728.7500,1.4494,2558.2741,0.0118,0.0958,0.1973,416.1042,11.2484
730.0000,1.4426,1603.8155,0.0159,0.1130,0.2305,408.6172,10.8210
731.2500,1.3618,1107.7494,0.0192,0.1291,0.2607,398.0447,10.6155
732.5000,1.3578,2625.7299,0.0135,0.0766,0.1956,411.3276,11.4916
733.7500,1.3901,1959.2243,0.0147,0.0957,0.2156,408.9737,11.1302
735.0000,1.3941,735.6528,0.0232,0.1630,0.2988,391.6951,10.1264
736.2500,1.4089,848.7447,0.0217,0.1529,0.2849,395.3378,10.2486
737.5000,1.3726,1152.2700,0.0181,0.1308,0.2573,399.3122,10.6343
738.7500,1.4089,1475.3875,0.0222,0.0859,0.2370,405.4812,10.8094
740.0000,1.4507,3060.1696,0.0130,0.0733,0.1858,418.6359,11.4087
741.2500,1.3416,1686.6615,0.0200,0.0802,0.2266,403.9937,11.0919
742.5000,1.2621,1319.6896,0.0156,0.1220,0.2460,395.5856,11.0193
743.7500,1.1530,1176.9389,0.0187,0.1067,0.2555,387.2241,11.1580
745.0000,1.0843,2427.0114,0.0115,0.0773,0.2007,392.6773,12.1890
746.2500,1.0048,1939.9883,0.0127,0.0817,0.2163,384.0748,12.1918
747.5000,0.9321,1890.4284,0.0118,0.0830,0.2182,378.0419,12.4207
748.7500,0.8499,1658.2944,0.0122,0.0845,0.2279,369.5617,12.5691
750.0000,0.7745,492.7919,0.0196,0.1595,0.3416,346.8101,11.0791
751.2500,0.7368,736.1542,0.0155,0.1289,0.2988,349.4468,11.8318
752.5000,0.7624,1461.0687,0.0118,0.0887,0.2377,360.0768,12.7669
753.7500,0.8446,1127.3024,0.0200,0.0748,0.2592,364.4075,12.0520
755.0000,0.8850,1699.3306,0.0132,0.0785,0.2261,372.8712,12.4620
756.2500,0.8984,1858.0716,0.0153,0.0627,0.2194,375.0463,12.5276
757.5000,0.9523,2274.1577,0.0113,0.0740,0.2051,381.8107,12.5778
758.7500,0.9833,1499.1720,0.0142,0.0919,0.2357,379.1624,11.9447
760.0000,1.0251,1262.3003,0.0165,0.0992,0.2496,379.8309,11.5970
761.2500,0.9591,756.8047,0.0241,0.1079,0.2960,367.3705,11.1314
762.5000,0.8661,1933.6903,0.0121,0.0744,0.2165,372.7077,12.7111
763.7500,0.8446,1527.2273,0.0121,0.0923,0.2343,368.1375,12.4774
765.0000,0.8499,1857.0360,0.0111,0.0824,0.2195,370.8298,12.7240
766.2500,0.7597,1074.6103,0.0201,0.0710,0.2634,356.3124,12.3190
767.5000,0.6708,1692.0808,0.0111,0.0714,0.2264,352.0283,13.4542
768.7500,0.5940,1279.0580,0.0138,0.0682,0.2485,340.5412,13.4371
770.0000,0.5590,2196.6112,0.0085,0.0607,0.2075,340.2231,14.6133
771.2500,0.6102,1730.4142,0.0115,0.0617,0.2247,345.1066,13.8516
772.5000,0.6533,3222.1257,0.0084,0.0486,0.1827,355.2216,14.5667
773.7500,0.6627,5080.2264,0.0066,0.0395,0.1569,359.4624,15.1777
775.0000,0.6560,1848.7268,0.0104,0.0688,0.2198,351.1348,13.6801
776.2500,0.6075,1145.5422,0.0161,0.0668,0.2578,341.1444,13.1679
777.5000,0.5711,2249.5863,0.0086,0.0592,0.2059,342.0498,14.5638
778.7500,0.5684,875.5882,0.0134,0.0957,0.2820,333.9569,12.9196
780.0000,0.5145,538.1813,0.0185,0.1045,0.3317,322.7113,12.3230
781.2500,0.5038,1329.3508,0.0094,0.0807,0.2454,328.8929,14.1184
782.5000,0.5024,3131.7277,0.0071,0.0451,0.1844,333.9756,15.7194
783.7500,0.4890,2156.7201,0.0082,0.0553,0.2088,329.7650,15.1563
785.0000,0.5132,2301.2353,0.0091,0.0488,0.2043,333.8980,15.0641
786.2500,0.5092,1121.1533,0.0114,0.0788,0.2597,328.4028,13.7554
787.5000,0.5105,976.5107,0.0163,0.0648,0.2719,327.5074,13.4835
788.7500,0.5455,1582.8111,0.0108,0.0637,0.2315,336.0243,14.1330
790.0000,0.5065,1166.0788,0.0139,0.0622,0.2563,328.3218,13.8494
791.2500,0.4310,840.8396,0.0120,0.0870,0.2858,314.7971,13.7735
792.5000,0.4081,1488.2705,0.0084,0.0657,0.2363,314.1348,15.1889
793.7500,0.3947,1962.4497,0.0083,0.0491,0.2155,312.8496,15.9269
795.0000,0.3987,2074.7587,0.0071,0.0544,0.2115,313.8594,15.9986
796.2500,0.3974,1150.6939,0.0099,0.0695,0.2574,310.9287,14.7440
797.5000,0.3623,667.4584,0.0121,0.0917,0.3087,301.9448,13.8630
798.7500,0.3758,1243.8609,0.0084,0.0717,0.2509,307.2929,15.1394
800.0000,0.3866,1446.0440,0.0081,0.0660,0.2386,310.0039,15.3556
801.2500,0.3731,862.6281,0.0104,0.0846,0.2834,305.1299,14.3436
802.5000,0.3798,748.5434,0.0109,0.0940,0.2971,305.6258,13.9610
803.7500,0.3772,1196.5835,0.0094,0.0679,0.2541,307.3817,15.0381
805.0000,0.3691,1842.0662,0.0075,0.0541,0.2201,307.5036,16.0963
806.2500,0.3610,1407.2197,0.0088,0.0588,0.2407,304.8637,15.5869
807.5000,0.3583,894.9346,0.0112,0.0725,0.2799,302.5264,14.5774
808.7500,0.3798,762.8772,0.0119,0.0846,0.2953,305.7245,14.0034
810.0000,0.3718,723.6421,0.0110,0.0939,0.3005,304.0274,13.9593
811.2500,0.3489,1764.5347,0.0068,0.0581,0.2233,303.1010,16.2587
812.5000,0.3516,2823.3799,0.0056,0.0450,0.1909,305.0836,17.2911
813.7500,0.3529,2301.4117,0.0057,0.0538,0.2043,304.7978,16.8109
815.0000,0.3489,2496.2879,0.0056,0.0501,0.1989,304.1343,17.0530
816.2500,0.3408,2374.9903,0.0060,0.0479,0.2022,302.1656,17.0579
817.5000,0.3435,1472.2926,0.0085,0.0560,0.2371,301.3646,15.9080
818.7500,0.3570,1779.5430,0.0081,0.0505,0.2226,304.8568,16.1723
820.0000,0.3610,1734.8677,0.0077,0.0548,0.2245,305.6185,16.0629
821.2500,0.3772,1706.7127,0.0079,0.0565,0.2257,308.8519,15.8284
822.5000,0.4054,2081.8870,0.0086,0.0454,0.2113,315.1612,15.9284
823.7500,0.4283,1253.0354,0.0103,0.0672,0.2502,316.7649,14.6300
825.0000,0.4405,1138.1105,0.0106,0.0741,0.2584,318.2027,14.3229
826.2500,0.4634,1092.3285,0.0113,0.0754,0.2620,321.5362,14.0497
827.5000,0.4688,1270.4280,0.0102,0.0726,0.2491,323.3593,14.3068
828.7500,0.4701,1796.8665,0.0089,0.0589,0.2219,325.7012,14.9763
830.0000,0.5078,2140.2316,0.0091,0.0515,0.2093,332.6384,14.9772
831.2500,0.5119,1809.3490,0.0085,0.0665,0.2214,332.1789,14.6335
832.5000,0.4943,1797.1218,0.0083,0.0669,0.2219,329.5033,14.7653
833.7500,0.4782,1275.7564,0.0100,0.0752,0.2487,324.8270,14.2386
835.0000,0.4822,847.5572,0.0133,0.0869,0.2851,322.4715,13.4048
836.2500,0.5092,1193.1458,0.0113,0.0762,0.2544,328.8729,13.8734
837.5000,0.5253,1610.9419,0.0095,0.0681,0.2301,333.3401,14.3139
838.7500,0.5240,2301.2383,0.0077,0.0596,0.2043,335.5129,14.9732
840.0000,0.5226,1962.6703,0.0090,0.0600,0.2155,334.2959,14.6961
841.2500,0.5536,1243.4024,0.0123,0.0727,0.2509,335.2119,13.6426
842.5000,0.5927,1865.1940,0.0099,0.0638,0.2192,343.5070,14.0925
843.7500,0.6034,3155.3817,0.0074,0.0516,0.1839,348.7070,14.8862
845.0000,0.6210,2404.3915,0.0092,0.0565,0.2014,349.0430,14.3233
846.2500,0.6385,1926.3241,0.0094,0.0706,0.2168,349.4287,13.8515
847.5000,0.6358,1511.1752,0.0102,0.0828,0.2351,347.0036,13.4709
848.7500,0.6385,2159.1302,0.0085,0.0701,0.2087,350.3641,14.0355
850.0000,0.6506,2367.5754,0.0083,0.0671,0.2024,352.5602,14.1056
851.2500,0.6600,1393.2133,0.0104,0.0911,0.2415,349.0004,13.2020
852.5000,0.6641,1575.6421,0.0097,0.0858,0.2318,350.6157,13.3781
853.7500,0.6735,1372.6110,0.0115,0.0857,0.2428,350.3326,13.1060
855.0000,0.6627,902.7091,0.0143,0.1033,0.2791,344.7828,12.4790
856.2500,0.6358,1441.0683,0.0104,0.0849,0.2388,346.5718,13.3925
857.5000,0.6263,1993.3430,0.0091,0.0695,0.2144,348.2463,13.9830
858.7500,0.6910,518.4319,0.0296,0.0927,0.3358,340.5568,11.4509
860.0000,0.8217,947.7723,0.0160,0.1077,0.2746,360.1987,11.8888
861.2500,0.8378,1369.3920,0.0129,0.0956,0.2429,366.2559,12.3521
862.5000,0.8567,1411.5785,0.0137,0.0887,0.2405,368.2513,12.3201
863.7500,0.7799,526.2037,0.0267,0.1122,0.3342,348.2668,11.1611
865.0000,0.7031,624.8139,0.0210,0.1067,0.3156,344.2098,11.7051
866.2500,0.7247,537.5257,0.0240,0.1111,0.3318,344.0237,11.3842
867.5000,0.7233,751.1862,0.0189,0.1016,0.2968,348.4863,11.9171
868.7500,0.7301,969.0682,0.0184,0.0820,0.2726,352.2874,12.2871
870.0000,0.7786,1371.1011,0.0133,0.0848,0.2428,360.9115,12.6009
871.2500,0.7287,1265.7365,0.0142,0.0815,0.2494,355.2155,12.7056
872.5000,0.7301,1344.3216,0.0138,0.0790,0.2444,356.0026,12.7916
873.7500,0.8082,1774.8491,0.0109,0.0842,0.2228,366.5262,12.8420
875.0000,0.8082,1823.8324,0.0108,0.0825,0.2208,366.8164,12.8803
876.2500,0.7085,744.0159,0.0170,0.1136,0.2977,346.9878,11.9625
877.5000,0.6923,1443.1061,0.0129,0.0745,0.2387,352.8542,13.0873
878.7500,0.7705,1129.0208,0.0157,0.0877,0.2591,357.9013,12.3478
880.0000,0.8270,1214.7416,0.0139,0.0986,0.2528,363.8554,12.2251
881.2500,0.8890,1486.6876,0.0146,0.0819,0.2364,371.6092,12.2670
882.5000,0.9281,1924.7625,0.0120,0.0805,0.2169,377.9215,12.4591
883.7500,0.9564,1694.9305,0.0131,0.0862,0.2263,378.6639,12.1927
885.0000,0.9712,2630.2593,0.0104,0.0708,0.1954,384.9486,12.6843
886.2500,0.9483,1943.8370,0.0118,0.0829,0.2162,379.6789,12.3959
887.5000,0.9550,1153.5312,0.0151,0.1107,0.2572,373.4676,11.7002
888.7500,0.9321,1026.8225,0.0169,0.1081,0.2674,370.0946,11.6201
890.0000,0.8203,1020.1990,0.0190,0.0855,0.2680,361.0573,12.0004
891.2500,0.7651,2720.2473,0.0080,0.0701,0.1933,366.4549,13.6531
892.5000,0.7557,550.8786,0.0187,0.1450,0.3291,346.9982,11.3128
893.7500,0.6506,325.5397,0.0276,0.1511,0.3922,330.1915,10.8314
895.0000,0.6668,1317.7284,0.0157,0.0642,0.2461,349.1966,13.0758
896.2500,0.7166,1840.4399,0.0112,0.0692,0.2201,357.7948,13.3368
897.5000,0.7395,1828.3159,0.0102,0.0787,0.2206,360.1143,13.2095
898.7500,0.7503,1488.9776,0.0115,0.0870,0.2363,359.0980,12.8511
900.0000,0.7570,1406.0888,0.0119,0.0907,0.2408,359.1375,12.7344
901.2500,0.7328,956.0017,0.0148,0.1049,0.2739,352.3796,12.2545
902.5000,0.6614,1087.9366,0.0152,0.0812,0.2623,346.6614,12.7920
903.7500,0.6317,1199.8366,0.0116,0.0905,0.2539,344.3836,13.1104
905.0000,0.6627,1820.7720,0.0128,0.0567,0.2209,351.7751,13.6165
906.2500,0.7476,1443.8309,0.0179,0.0587,0.2387,358.5040,12.8176
907.5000,0.8580,2025.1106,0.0134,0.0633,0.2132,372.4940,12.8071
908.7500,0.9092,2977.7371,0.0101,0.0606,0.1875,381.0087,13.0885
910.0000,0.9052,1529.6029,0.0126,0.0940,0.2341,373.2919,12.2447
911.2500,0.8419,1450.6051,0.0129,0.0917,0.2383,367.2963,12.4166
912.5000,0.8176,2116.1915,0.0098,0.0795,0.2101,369.2488,13.0450
913.7500,0.8634,1716.0934,0.0147,0.0689,0.2253,371.1325,12.5610
915.0000,0.9658,2079.5054,0.0145,0.0640,0.2114,381.8714,12.4161
916.2500,1.0102,2871.0746,0.0106,0.0665,0.1898,389.0186,12.6411
917.5000,1.0587,1529.0387,0.0145,0.0955,0.2342,384.8987,11.7295
918.7500,1.0964,2351.6323,0.0106,0.0880,0.2029,393.1617,12.1140
920.0000,1.1166,3353.1396,0.0094,0.0708,0.1802,398.7323,12.4388
921.2500,1.1166,1220.5897,0.0160,0.1122,0.2524,385.4972,11.2958
922.5000,0.9564,561.3247,0.0247,0.1423,0.3270,362.0812,10.7390
923.7500,0.9106,1342.9041,0.0126,0.1086,0.2445,372.0848,12.0517
925.0000,0.9456,2164.4074,0.0104,0.0836,0.2086,380.7033,12.5416
926.2500,0.9793,1850.7176,0.0131,0.0813,0.2197,381.5341,12.2226
927.5000,1.0614,1365.1576,0.0159,0.0967,0.2432,383.4891,11.5847
928.7500,1.1234,1636.5113,0.0174,0.0802,0.2289,390.2560,11.6187
930.0000,1.2473,1178.7197,0.0191,0.1104,0.2554,392.8706,10.9306
931.2500,1.3187,1550.2158,0.0163,0.1045,0.2331,401.3872,11.0581
932.5000,1.2769,779.5712,0.0224,0.1453,0.2931,387.0187,10.4101
933.7500,1.1853,674.2660,0.0219,0.1592,0.3077,379.2664,10.4335
935.0000,1.0722,453.6570,0.0316,0.1526,0.3511,364.9746,10.1910
936.2500,0.8796,135.2290,0.0657,0.1965,0.5256,326.1618,8.9550
937.5000,0.6735,457.9797,0.0225,0.1335,0.3500,337.2412,11.3144
938.7500,0.6573,2539.5353,0.0083,0.0620,0.1977,353.9200,14.1729
940.0000,0.6775,1412.8510,0.0116,0.0836,0.2404,351.0554,13.1309
941.2500,0.6641,1111.5406,0.0137,0.0880,0.2604,347.1738,12.8135
942.5000,0.6506,1580.7479,0.0110,0.0750,0.2316,349.1208,13.4591
943.7500,0.6317,1412.2224,0.0117,0.0769,0.2405,345.9183,13.3822
945.0000,0.5994,2166.8165,0.0080,0.0698,0.2085,345.5180,14.2989
946.2500,0.5657,779.0068,0.0134,0.1087,0.2932,332.5015,12.7243
947.5000,0.4997,280.5278,0.0190,0.1883,0.4121,313.9791,11.1565
948.7500,0.4324,275.1766,0.0192,0.1687,0.4148,306.1916,11.4461
950.0000,0.3987,1423.9066,0.0073,0.0771,0.2398,312.2034,15.1921
951.2500,0.3812,2062.4352,0.0067,0.0556,0.2119,310.3858,16.1953
952.5000,0.4108,638.9922,0.0172,0.0759,0.3132,309.8368,13.3524
953.7500,0.5132,522.3288,0.0297,0.0675,0.3350,322.2519,12.2735
955.0000,0.7112,299.4000,0.0480,0.0993,0.4033,333.6595,10.5012
956.2500,0.8715,1077.3472,0.0182,0.0894,0.2632,366.0340,11.8903
957.5000,0.9227,1187.3884,0.0184,0.0859,0.2548,371.4076,11.8453
958.7500,0.8917,605.8066,0.0244,0.1222,0.3188,358.9630,11.0214
960.0000,0.8324,724.8438,0.0220,0.1061,0.3003,357.3063,11.4620
961.2500,0.7839,379.3031,0.0310,0.1366,0.3727,343.1752,10.6533
962.5000,0.7422,620.4641,0.0245,0.0977,0.3163,347.5845,11.5452
963.7500,0.7974,833.4235,0.0282,0.0683,0.2867,356.4120,11.7898
965.0000,0.8850,1242.4333,0.0171,0.0838,0.2509,369.0117,12.0385
966.2500,0.9119,780.2344,0.0205,0.1147,0.2930,364.4885,11.3116
967.5000,0.9537,1267.3569,0.0169,0.0899,0.2493,374.6714,11.8275
968.7500,0.9685,1622.6599,0.0153,0.0793,0.2296,379.0596,12.0949
970.0000,1.0291,759.8697,0.0223,0.1218,0.2956,372.1346,10.9459
971.2500,1.1072,965.2392,0.0203,0.1127,0.2730,381.1426,11.0408
972.5000,1.0978,1104.7749,0.0180,0.1118,0.2610,382.7267,11.2276
973.7500,1.1207,604.3637,0.0229,0.1639,0.3191,373.5089,10.4418
975.0000,1.1382,927.9395,0.0209,0.1187,0.2766,382.3876,10.9166
976.2500,1.0870,720.7054,0.0241,0.1254,0.3009,374.8369,10.7347
977.5000,0.9644,424.7500,0.0308,0.1508,0.3589,357.3366,10.3447
978.7500,0.8648,764.5856,0.0183,0.1255,0.2950,360.6311,11.4319
980.0000,0.8877,799.9572,0.0260,0.0874,0.2906,363.0615,11.4218
981.2500,0.9011,637.3076,0.0243,0.1175,0.3135,360.4751,11.0646
982.5000,0.8284,1242.2746,0.0166,0.0811,0.2510,364.2493,12.2517
983.7500,0.7597,618.0978,0.0213,0.1180,0.3167,349.0254,11.4758
985.0000,0.7557,431.3115,0.0263,0.1368,0.3571,343.1942,10.9354
986.2500,0.7934,645.7940,0.0218,0.1152,0.3121,352.4575,11.4243
987.5000,0.8055,855.4293,0.0177,0.1068,0.2842,357.4515,11.7986
988.7500,0.7799,1001.7566,0.0161,0.0974,0.2696,357.2924,12.1306
990.0000,0.7179,1200.2238,0.0140,0.0855,0.2539,353.5604,12.6738
991.2500,0.6856,698.2640,0.0179,0.1094,0.3041,344.0155,11.9561
992.5000,0.6897,628.9148,0.0207,0.1067,0.3149,343.0531,11.7696
993.7500,0.6708,723.7860,0.0177,0.1057,0.3005,343.0215,12.0785
995.0000,0.6735,602.3791,0.0177,0.1258,0.3194,340.9713,11.7652
996.2500,0.6439,545.5457,0.0199,0.1193,0.3302,336.8506,11.7236
997.5000,0.6008,844.4854,0.0146,0.0979,0.2854,337.3650,12.6773
998.7500,0.5253,446.3989,0.0256,0.0922,0.3530,322.0406,11.9124
1000.0000,0.3906,319.1981,0.0262,0.0961,0.3948,302.0106,12.0001
1001.2500,0.3058,365.9421,0.0152,0.1124,0.3772,289.0903,12.9631
1002.5000,0.2290,243.8624,0.0214,0.0933,0.4318,273.1448,12.6875
1003.7500,0.1953,298.7579,0.0110,0.1239,0.4036,264.3785,13.6918
1005.0000,0.1980,50.1532,0.0356,0.2491,0.7315,273.7181,8.9064
1006.2500,0.1899,50.9629,0.0347,0.2428,0.7277,273.0194,8.9839
1007.5000,0.1886,158.5252,0.0245,0.1068,0.4985,265.5498,11.9457
1008.7500,0.2209,105.7599,0.0390,0.1196,0.5705,273.1423,10.5766
1010.0000,0.2775,45.1242,0.0599,0.2235,0.7578,278.0052,8.3804
1011.2500,0.3179,62.8656,0.0434,0.2416,0.6785,281.9224,8.9243
1012.5000,0.3098,240.6134,0.0214,0.1206,0.4337,288.2518,11.9215
1013.7500,0.2936,221.5078,0.0236,0.1138,0.4459,285.3160,11.8475
1015.0000,0.3031,286.2042,0.0216,0.0998,0.4094,287.7721,12.3895
1016.2500,0.2869,377.1933,0.0190,0.0822,0.3734,285.5469,13.2197
1017.5000,0.2680,363.7523,0.0168,0.0901,0.3779,281.6081,13.3236
1018.7500,0.2936,503.6544,0.0180,0.0654,0.3391,287.6126,13.8791
1020.0000,0.3031,363.4686,0.0202,0.0852,0.3780,288.5662,12.9714
1021.2500,0.3287,310.7545,0.0223,0.0969,0.3983,292.4480,12.3781
1022.5000,0.3421,496.2073,0.0185,0.0756,0.3408,296.9279,13.3611
1023.7500,0.3260,399.5836,0.0238,0.0717,0.3663,293.0954,12.9936
1025.0000,0.3421,366.3086,0.0308,0.0644,0.3770,295.4760,12.6541
1026.2500,0.4216,307.8236,0.0388,0.0712,0.3996,305.8675,11.7359
1027.5000,0.4997,410.5630,0.0311,0.0784,0.3630,318.2007,11.8846
1028.7500,0.5442,420.7851,0.0272,0.0965,0.3600,323.4704,11.7103
1030.0000,0.5779,364.0482,0.0303,0.1060,0.3778,325.1608,11.2988
1031.2500,0.5846,395.7708,0.0292,0.1031,0.3674,326.9065,11.4188
1032.5000,0.5994,474.6045,0.0269,0.0952,0.3459,330.6876,11.6751
1033.7500,0.6088,442.5710,0.0265,0.1054,0.3540,330.7377,11.5127
1035.0000,0.6223,565.7730,0.0229,0.0975,0.3262,335.1718,11.8788
1036.2500,0.6156,717.0088,0.0210,0.0820,0.3014,337.2402,12.3182
1037.5000,0.5428,310.9156,0.0305,0.1135,0.3982,319.6588,11.1609
1038.7500,0.5226,204.1712,0.0370,0.1402,0.4582,312.1276,10.4720
1040.0000,0.6021,458.9176,0.0290,0.0911,0.3498,330.5365,11.6045
1041.2500,0.6115,745.2180,0.0231,0.0718,0.2976,337.2311,12.4048
